timestamp(ms),BARO[1].Alt,GPS[0].Lat,GPS[0].Lng,ATT.Pitch,ATT.Yaw,ATT.Roll,GPS[0].Spd
2768892.7179093976,27.1309814453125,511505368,-1142780212,15.168797492980957,103.96728515625,0.5420926213264465,3.372000217437744
2768992.7179093976,26.9014892578125,511505362,-1142780119,16.33492088317871,102.91798400878906,-0.35235431790351857,3.071000099182129
2769092.7179093976,26.9896240234375,511505362,-1142780119,16.525644302368164,101.64131927490234,-0.03317108005285263,3.071000099182129
2769192.7179093976,26.704345703125,511505355,-1142780036,16.16780662536621,100.49169158935547,-0.17094260454177856,2.7900002002716064
2769292.7179093976,26.76318359375,511505355,-1142780036,15.976492881774902,99.21322631835938,-0.08677389472723007,2.7900002002716064
2769392.7179093976,26.8721923828125,511505347,-1142779963,15.789480209350586,97.99813842773438,-0.06525453180074692,2.44100022315979
2769492.7179093976,26.63671875,511505347,-1142779963,15.41247844696045,96.53385925292969,-0.47860300540924067,2.44100022315979
2769592.7179093976,26.554443359375,511505338,-1142779899,14.84821891784668,95.11798095703125,0.5063997507095338,2.2690000534057617
2769692.7179093976,26.221923828125,511505338,-1142779899,14.379125595092773,93.56438446044922,1.12801992893219,2.2690000534057617
2769792.7179093976,26.2484130859375,511505327,-1142779844,14.408123016357422,92.11952209472656,2.16766095161438,1.8680000305175781
2769892.7179093976,26.230712890625,511505327,-1142779844,15.06679916381836,90.75192260742188,2.7027196884155273,1.8680000305175781
2769992.7179093976,26.207275390625,511505310,-1142779799,15.249667167663574,89.36527252197266,1.6226599216461182,1.8030000925064087
2770092.7179093976,26.4544677734375,511505310,-1142779799,14.937583923339844,88.01879119873047,1.6014297008514404,1.8030000925064087
2770192.7179093976,26.7484130859375,511505291,-1142779759,14.24791431427002,86.82795715332031,-0.007086107507348061,1.7620000839233398
2770292.7179093976,26.563232421875,511505291,-1142779759,13.114681243896484,85.86767578125,-1.5111197233200073,1.7620000839233398
2770392.7179093976,26.77490234375,511505270,-1142779727,12.360164642333984,85.04708099365234,-2.549131155014038,1.5970001220703125
2770492.7179093976,26.8280029296875,511505270,-1142779727,11.71152400970459,84.46984100341797,-3.1633710861206055,1.5970001220703125
2770592.7179093976,26.842529296875,511505248,-1142779700,11.368680953979492,84.05793762207031,-3.7374839782714844,1.6640000343322754
2770692.7179093976,26.839599609375,511505248,-1142779700,10.853074073791504,83.90807342529297,-4.1247053146362305,1.6640000343322754
2770792.7179093976,27.089599609375,511505224,-1142779673,9.769816398620605,84.07412719726562,-5.377476692199707,1.5450000762939453
2770892.7179093976,26.9427490234375,511505224,-1142779673,8.809517860412598,84.32048797607422,-6.927870750427246,1.5450000762939453
2770992.7179093976,26.9427490234375,511505204,-1142779643,7.505367279052734,84.54724884033203,-7.849538803100586,1.5940001010894775
2771092.7179093976,26.8662109375,511505204,-1142779643,6.554939270019531,84.78800201416016,-9.100282669067383,1.5940001010894775
2771192.7179093976,26.7425537109375,511505185,-1142779616,6.192087173461914,85.06501007080078,-9.381707191467285,1.3580000400543213
2771292.7179093976,26.5279541015625,511505185,-1142779616,5.1640825271606445,85.40093994140625,-9.416434288024902,1.3580000400543213
2771392.7179093976,26.2896728515625,511505167,-1142779590,3.912296772003174,85.84461975097656,-8.786345481872559,1.4040000438690186
2771492.7179093976,25.6866455078125,511505167,-1142779590,2.105358839035034,86.36353302001953,-7.494929313659668,1.4040000438690186
2771592.7179093976,25.8365478515625,511505150,-1142779558,0.5225657820701599,87.27535247802734,-6.046370029449463,1.5570000410079956
2771692.7179093976,25.79248046875,511505150,-1142779558,-0.8326706886291504,88.0079574584961,-5.646018028259277,1.5570000410079956
2771792.7179093976,25.948486328125,511505135,-1142779521,-1.5230975151062012,88.95659637451172,-6.386513710021973,1.600000023841858
2771892.7179093976,25.9219970703125,511505135,-1142779521,-1.8175129890441895,89.79564666748047,-6.52553653717041,1.600000023841858
2771992.7179093976,26.1072998046875,511505123,-1142779478,-1.7066447734832764,90.85692596435547,-6.92783784866333,1.749000072479248
2772092.7179093976,26.2867431640625,511505123,-1142779478,-1.349181056022644,91.59584045410156,-6.749490737915039,1.749000072479248
2772192.7179093976,26.089599609375,511505113,-1142779431,-0.9469418525695801,92.0303726196289,-6.13743257522583,1.787000060081482
2772292.7179093976,26.1719970703125,511505113,-1142779431,-0.07381123304367065,92.33346557617188,-4.959170818328857,1.787000060081482
2772392.7179093976,26.101318359375,511505106,-1142779378,0.5463767051696777,92.64511108398438,-3.569427013397217,1.9720001220703125
2772492.7179093976,25.880859375,511505106,-1142779378,1.2653757333755493,92.89767456054688,-2.4981937408447266,1.9720001220703125
2772592.7179093976,26.2838134765625,511505096,-1142779322,2.2696239948272705,93.03842163085938,-1.8658668994903564,2.1530001163482666
2772692.7179093976,25.9425048828125,511505096,-1142779322,3.358330488204956,93.04315185546875,-2.319099187850952,2.1530001163482666
2772792.7179093976,26.4132080078125,511505086,-1142779263,4.6476969718933105,93.0640869140625,-2.769110679626465,2.177000045776367
2772892.7179093976,26.5455322265625,511505086,-1142779263,5.691720485687256,93.04765319824219,-3.9485342502593994,2.177000045776367
2772992.7179093976,26.0806884765625,511505077,-1142779202,6.891023635864258,92.73524475097656,-5.341344356536865,2.1560001373291016
2773092.7179093976,26.3365478515625,511505077,-1142779202,7.711613655090332,92.28578186035156,-6.161205291748047,2.1560001373291016
2773192.7179093976,26.3984375,511505068,-1142779143,8.865533828735352,91.821533203125,-5.900882720947266,2.123000144958496
2773292.7179093976,26.574951171875,511505068,-1142779143,9.881123542785645,91.29634094238281,-5.7108964920043945,2.123000144958496
2773392.7179093976,26.4603271484375,511505059,-1142779084,11.236860275268555,90.7022476196289,-5.576546669006348,2.072000026702881
2773492.7179093976,26.8634033203125,511505059,-1142779084,12.675835609436035,90.17338562011719,-6.795821189880371,2.072000026702881
2773592.7179093976,27.23095703125,511505053,-1142779029,13.576868057250977,89.53459167480469,-7.411545276641846,1.7790000438690186
2773692.7179093976,27.039794921875,511505053,-1142779029,14.428138732910156,88.84339904785156,-7.371090412139893,1.7790000438690186
2773792.7179093976,26.948486328125,511505049,-1142778982,14.523589134216309,88.36015319824219,-6.997112274169922,1.4030001163482666
2773892.7179093976,26.704345703125,511505049,-1142778982,14.679503440856934,87.89694213867188,-5.913132667541504,1.4030001163482666
2773992.7179093976,27.00146484375,511505047,-1142778947,14.756950378417969,87.61763000488281,-5.496632099151611,1.058000087738037
2774092.7179093976,27.0750732421875,511505047,-1142778947,13.94282341003418,87.12306213378906,-5.357550144195557,1.058000087738037
2774192.7179093976,26.8896484375,511505049,-1142778918,12.308562278747559,86.56588745117188,-6.2117204666137695,0.9070000648498535
2774292.7179093976,26.75439453125,511505049,-1142778918,9.968953132629395,86.04865264892578,-5.957578182220459,0.9070000648498535
2774392.7179093976,26.922119140625,511505052,-1142778896,7.84591817855835,85.69449615478516,-5.69877815246582,0.706000030040741
2774492.7179093976,26.4632568359375,511505052,-1142778896,4.73381233215332,85.34930419921875,-5.508157730102539,0.706000030040741
2774592.7179093976,26.4161376953125,511505053,-1142778871,1.6604993343353271,85.12716674804688,-5.502895832061768,1.0860000848770142
2774692.7179093976,26.3043212890625,511505053,-1142778871,-1.1392124891281128,85.12110900878906,-7.056490898132324,1.0860000848770142
2774792.7179093976,26.095458984375,511505056,-1142778842,-3.0961835384368896,85.31612396240234,-7.320372581481934,1.0450000762939453
2774892.7179093976,26.1719970703125,511505056,-1142778842,-4.155055046081543,85.46556091308594,-8.337583541870117,1.0450000762939453
2774992.7179093976,26.189697265625,511505062,-1142778810,-4.607118606567383,85.76832580566406,-8.23300838470459,1.3350000381469727
2775092.7179093976,26.2955322265625,511505062,-1142778810,-4.362117767333984,85.80330657958984,-8.124725341796875,1.3350000381469727
2775192.7179093976,26.02197265625,511505072,-1142778771,-3.183727264404297,85.88202667236328,-6.617367744445801,1.6990001201629639
2775292.7179093976,26.1866455078125,511505072,-1142778771,-1.5750402212142944,86.04176330566406,-5.321671962738037,1.6990001201629639
2775392.7179093976,26.27783203125,511505085,-1142778724,1.051395297050476,86.23284149169922,-4.2472944259643555,1.8960001468658447
2775492.7179093976,26.3514404296875,511505085,-1142778724,4.1931023597717285,86.49493408203125,-4.039336204528809,1.8960001468658447
2775592.7179093976,26.7808837890625,511505099,-1142778675,7.922216415405273,86.7789535522461,-3.735790967941284,1.7760001420974731
2775692.7179093976,26.810302734375,511505099,-1142778675,11.395795822143555,87.01481628417969,-3.7818596363067627,1.7760001420974731
2775792.7179093976,27.1103515625,511505111,-1142778635,14.763909339904785,87.20732116699219,-2.7798051834106445,1.4180001020431519
2775892.7179093976,27.066162109375,511505111,-1142778635,16.62201690673828,87.44224548339844,-2.9409186840057373,1.4180001020431519
2775992.7179093976,27.0543212890625,511505124,-1142778599,17.244850158691406,87.46293640136719,-3.145172119140625,1.4780000448226929
2776092.7179093976,27.2073974609375,511505124,-1142778599,16.619462966918945,87.46050262451172,-4.016799449920654,1.4780000448226929
2776192.7179093976,27.3634033203125,511505138,-1142778569,15.036279678344727,87.34806823730469,-4.642703056335449,1.1820000410079956
2776292.7179093976,27.789794921875,511505138,-1142778569,12.8790283203125,87.31940460205078,-5.052164077758789,1.1820000410079956
2776392.7179093976,27.8221435546875,511505151,-1142778550,10.253281593322754,87.19766998291016,-3.2588930130004883,0.8890000581741333
2776492.7179093976,27.49560546875,511505151,-1142778550,8.167997360229492,87.06189727783203,-0.7344958186149597,0.8890000581741333
2776592.7179093976,27.3751220703125,511505162,-1142778540,5.642558574676514,86.68898010253906,1.7501304149627686,0.6100000143051147
2776692.7179093976,26.6661376953125,511505162,-1142778540,2.1562929153442383,86.10220336914062,4.297051429748535,0.6100000143051147
2776792.7179093976,26.560302734375,511505169,-1142778527,-2.413133144378662,85.21295928955078,6.437737941741943,0.796000063419342
2776892.7179093976,26.9808349609375,511505169,-1142778527,-6.9840240478515625,84.42487335205078,7.993241786956787,0.796000063419342
2776992.7179093976,26.8543701171875,511505174,-1142778503,-7.9049601554870605,84.07881164550781,8.821413040161133,0.9810000658035278
2777092.7179093976,26.9014892578125,511505174,-1142778503,-5.201577663421631,84.22035217285156,9.234724044799805,0.9810000658035278
2777192.7179093976,26.916259765625,511505175,-1142778478,-0.590771496295929,84.46643829345703,7.453023433685303,0.9030000567436218
2777292.7179093976,26.72216796875,511505175,-1142778478,4.836790561676025,84.32966613769531,3.3891959190368652,0.9030000567436218
2777392.7179093976,26.8072509765625,511505173,-1142778453,9.09948444366455,83.71286010742188,-0.4059481918811798,0.9950000643730164
2777492.7179093976,27.0074462890625,511505173,-1142778453,11.460431098937988,83.13597869873047,-2.1346306800842285,0.9950000643730164
2777592.7179093976,27.1573486328125,511505170,-1142778424,12.654036521911621,82.61824035644531,-2.328624963760376,1.2110000848770142
2777692.7179093976,27.160400390625,511505170,-1142778424,12.64289379119873,82.33135223388672,-2.0784497261047363,1.2110000848770142
2777792.7179093976,27.8133544921875,511505165,-1142778392,11.981240272521973,82.21393585205078,-3.401348352432251,1.0940001010894775
2777892.7179093976,27.9840087890625,511505165,-1142778392,10.671500205993652,82.43295288085938,-3.8281731605529785,1.0940001010894775
2777992.7179093976,27.9339599609375,511505159,-1142778367,9.365893363952637,82.56112670898438,-3.751851797103882,0.8180000185966492
2778092.7179093976,27.7574462890625,511505159,-1142778367,8.05191421508789,82.7203369140625,-3.492307662963867,0.8180000185966492
2778192.7179093976,27.3751220703125,511505152,-1142778349,7.178033351898193,82.88729095458984,-2.5550286769866943,0.8810000419616699
2778292.7179093976,27.4486083984375,511505152,-1142778349,6.797711372375488,83.02552795410156,-2.523301124572754,0.8810000419616699
2778392.7179093976,27.9310302734375,511505144,-1142778331,6.596449851989746,83.32781982421875,-3.340672254562378,0.8580000400543213
2778492.7179093976,27.357421875,511505144,-1142778331,5.589102745056152,83.53739166259766,-3.469191551208496,0.8580000400543213
2778592.7179093976,26.824951171875,511505136,-1142778307,3.5061306953430176,83.87139129638672,-3.514190435409546,1.0220000743865967
2778692.7179093976,27.13671875,511505136,-1142778307,1.9867973327636719,84.14020538330078,-4.124807357788086,1.0220000743865967
2778792.7179093976,26.7955322265625,511505131,-1142778279,0.9926829934120178,84.49159240722656,-5.224256992340088,0.9540000557899475
2778892.7179093976,26.6043701171875,511505131,-1142778279,0.18408451974391937,84.47732543945312,-5.038505554199219,0.9540000557899475
2778992.7179093976,26.6455078125,511505126,-1142778250,0.423387348651886,84.54938507080078,-3.7150490283966064,1.2330000400543213
2779092.7179093976,26.9044189453125,511505126,-1142778250,1.0971274375915527,84.68297576904297,-2.8237318992614746,1.2330000400543213
2779192.7179093976,27.2220458984375,511505120,-1142778215,2.0425233840942383,84.71735382080078,-1.6568447351455688,1.537000060081482
2779292.7179093976,26.98681640625,511505120,-1142778215,3.0647828578948975,84.58038330078125,-0.6731399893760681,1.537000060081482
2779392.7179093976,27.58984375,511505115,-1142778171,3.167759895324707,84.49089813232422,-0.3965683579444885,1.6780000925064087
2779492.7179093976,27.307373046875,511505115,-1142778171,2.299234390258789,84.49139404296875,-0.8683945536613464,1.6780000925064087
2779592.7179093976,26.6220703125,511505108,-1142778121,1.6592389345169067,84.30196380615234,-1.6628762483596802,1.9380000829696655
2779692.7179093976,27.1485595703125,511505108,-1142778121,1.7923314571380615,84.3914794921875,-2.5333948135375977,1.9380000829696655
2779792.7179093976,27.107421875,511505100,-1142778065,2.0072412490844727,84.41513061523438,-3.0276074409484863,2.115000009536743
2779892.7179093976,27.295654296875,511505100,-1142778065,2.8254470825195312,84.39750671386719,-3.354902505874634,2.115000009536743
2779992.7179093976,27.3309326171875,511505092,-1142778003,3.4935035705566406,84.23578643798828,-4.267468452453613,2.202000141143799
2780092.7179093976,27.531005859375,511505092,-1142778003,4.242960453033447,84.02781677246094,-3.9177467823028564,2.202000141143799
2780192.7179093976,27.7279052734375,511505087,-1142777938,4.124576568603516,83.6917953491211,-4.746382236480713,2.326000213623047
2780292.7179093976,27.46630859375,511505087,-1142777938,4.201996803283691,83.34465026855469,-5.371494770050049,2.326000213623047
2780392.7179093976,27.2867431640625,511505083,-1142777869,4.531556129455566,82.98441314697266,-5.819117069244385,2.4630000591278076
2780492.7179093976,27.6722412109375,511505083,-1142777869,4.990754127502441,82.69693756103516,-5.599327087402344,2.4630000591278076
2780592.7179093976,27.304443359375,511505078,-1142777801,6.086193561553955,82.44509887695312,-4.32421350479126,2.378000020980835
2780692.7179093976,27.2662353515625,511505078,-1142777801,7.3995585441589355,82.22653198242188,-2.943711042404175,2.378000020980835
2780792.7179093976,27.2015380859375,511505075,-1142777733,8.812846183776855,81.99224090576172,-1.6385104656219482,2.4280002117156982
2780892.7179093976,27.3543701171875,511505075,-1142777733,10.558085441589355,81.90191650390625,-1.0506049394607544,2.4280002117156982
2780992.7179093976,27.6104736328125,511505069,-1142777670,11.854792594909668,81.67041015625,-1.3660352230072021,2.126000165939331
2781092.7179093976,27.6016845703125,511505069,-1142777670,12.365313529968262,81.45769500732422,-0.7468950152397156,2.126000165939331
2781192.7179093976,27.5750732421875,511505062,-1142777607,12.613832473754883,81.24762725830078,-0.43588829040527344,2.4240000247955322
2781292.7179093976,27.6427001953125,511505062,-1142777607,12.624759674072266,81.0374755859375,0.8908618092536926,2.4240000247955322
2781392.7179093976,27.416259765625,511505054,-1142777546,12.27906608581543,80.91188049316406,0.9839401245117188,2.115000009536743
2781492.7179093976,27.410400390625,511505054,-1142777546,12.002514839172363,80.65406799316406,0.08927873522043228,2.115000009536743
2781592.7179093976,27.319091796875,511505045,-1142777487,11.144582748413086,80.58118438720703,-1.1295552253723145,2.134999990463257
2781692.7179093976,27.3927001953125,511505045,-1142777487,10.028558731079102,80.61837768554688,-2.969088077545166,2.134999990463257
2781792.7179093976,27.8575439453125,511505034,-1142777431,8.576021194458008,80.79430389404297,-4.186604976654053,1.9560000896453857
2781892.7179093976,27.4515380859375,511505034,-1142777431,6.739083766937256,81.01319122314453,-5.504978656768799,1.9560000896453857
2781992.7179093976,27.5692138671875,511505023,-1142777379,5.775498390197754,80.99822998046875,-6.406615257263184,1.8060001134872437
2782092.7179093976,26.97216796875,511505023,-1142777379,5.134392738342285,80.87947845458984,-6.912343502044678,1.8060001134872437
2782192.7179093976,26.7279052734375,511505014,-1142777328,3.8815484046936035,80.68634796142578,-6.659973621368408,1.9130001068115234
2782292.7179093976,27.048583984375,511505014,-1142777328,2.643486738204956,80.60610961914062,-6.498852252960205,1.9130001068115234
2782392.7179093976,26.6220703125,511505008,-1142777272,1.0190056562423706,80.43123626708984,-7.479240417480469,2.0870001316070557
2782492.7179093976,26.26318359375,511505008,-1142777272,-0.2839992940425873,79.85375213623047,-7.876033306121826,2.0870001316070557
2782592.7179093976,26.4425048828125,511505005,-1142777214,-0.12916122376918793,79.53701782226562,-6.880243301391602,2.00600004196167
2782692.7179093976,26.26318359375,511505005,-1142777214,0.028436264023184776,79.58639526367188,-5.441295623779297,2.00600004196167
2782792.7179093976,26.563232421875,511505002,-1142777156,0.32035160064697266,79.83743286132812,-3.8676464557647705,2.0810000896453857
2782892.7179093976,25.9984130859375,511505002,-1142777156,0.8249906301498413,80.13631439208984,-0.988728940486908,2.0810000896453857
2782992.7179093976,26.03369140625,511505000,-1142777093,1.6518431901931763,80.78422546386719,1.0996800661087036,2.3289999961853027
2783092.7179093976,26.1748046875,511505000,-1142777093,2.4994561672210693,81.29100799560547,3.794356346130371,2.3289999961853027
2783192.7179093976,26.4720458984375,511504998,-1142777025,2.3308613300323486,81.9518814086914,5.07463264465332,2.4130001068115234
2783292.7179093976,26.701416015625,511504998,-1142777025,1.9409534931182861,82.35537719726562,6.424330711364746,2.4130001068115234
2783392.7179093976,26.6337890625,511504994,-1142776956,1.9103879928588867,83.11529541015625,4.959323406219482,2.3530001640319824
2783492.7179093976,26.704345703125,511504994,-1142776956,3.937368631362915,83.94971466064453,2.178570508956909,2.3530001640319824
2783592.7179093976,26.97802734375,511504986,-1142776891,8.387725830078125,84.62539672851562,0.20252256095409393,2.236999988555908
2783692.7179093976,27.4515380859375,511504986,-1142776891,13.473767280578613,85.14418029785156,-1.9042079448699951,2.236999988555908
2783792.7179093976,27.8280029296875,511504978,-1142776827,17.882417678833008,85.18586730957031,-3.7423458099365234,2.3000001907348633
2783892.7179093976,27.5279541015625,511504978,-1142776827,20.848299026489258,84.92379760742188,-5.391639709472656,2.3000001907348633
2783992.7179093976,26.9837646484375,511504967,-1142776771,22.208223342895508,84.72675323486328,-6.820647239685059,1.787000060081482
2784092.7179093976,26.842529296875,511504967,-1142776771,22.883724212646484,84.34408569335938,-6.860352993011475,1.787000060081482
2784192.7179093976,27.1456298828125,511504955,-1142776733,22.417585372924805,83.91523742675781,-6.521111488342285,1.2030000686645508
2784292.7179093976,27.2132568359375,511504955,-1142776733,21.549755096435547,83.64689636230469,-5.566004753112793,1.2030000686645508
2784392.7179093976,27.183837890625,511504946,-1142776704,20.159608840942383,83.45789337158203,-3.7329812049865723,0.9580000638961792
2784492.7179093976,27.23388671875,511504946,-1142776704,18.249916076660156,83.17562103271484,-0.914601743221283,0.9580000638961792
2784592.7179093976,27.2867431640625,511504931,-1142776686,15.498302459716797,82.77286529541016,1.5105645656585693,1.069000005722046
2784692.7179093976,27.8486328125,511504931,-1142776686,12.800111770629883,82.6607666015625,4.000288009643555,1.069000005722046
2784792.7179093976,27.5986328125,511504913,-1142776676,10.83648681640625,82.56047821044922,4.224978923797607,0.984000027179718
2784892.7179093976,27.5279541015625,511504913,-1142776676,9.648056983947754,82.43423461914062,3.095980167388916,0.984000027179718
2784992.7179093976,27.7279052734375,511504893,-1142776667,9.001310348510742,82.37189483642578,1.8939204216003418,1.3310000896453857
2785092.7179093976,27.413330078125,511504893,-1142776667,8.661124229431152,82.250732421875,0.21599116921424866,1.3310000896453857
2785192.7179093976,27.819091796875,511504869,-1142776661,8.407561302185059,82.13945007324219,-1.8138858079910278,1.186000108718872
2785292.7179093976,27.8309326171875,511504869,-1142776661,8.084273338317871,81.87576293945312,-3.395155906677246,1.186000108718872
2785392.7179093976,27.95751953125,511504845,-1142776654,6.925674915313721,81.45114135742188,-4.437877178192139,1.3850001096725464
2785492.7179093976,27.6251220703125,511504845,-1142776654,5.3877434730529785,81.1997299194336,-5.2782416343688965,1.3850001096725464
2785592.7179093976,27.2720947265625,511504823,-1142776643,3.846620559692383,81.12598419189453,-5.02689790725708,1.2330000400543213
2785692.7179093976,27.26025390625,511504823,-1142776643,2.2836127281188965,80.85629272460938,-5.964102268218994,1.2330000400543213
2785792.7179093976,27.2103271484375,511504801,-1142776637,0.8092709183692932,80.90782165527344,-6.819844722747803,1.1510000228881836
2785892.7179093976,27.0604248046875,511504801,-1142776637,0.34054830670356745,80.84961700439453,-7.681313991546631,1.1510000228881836
2785992.7179093976,26.9102783203125,511504780,-1142776628,0.8656824827194214,80.83358764648438,-8.332246780395508,1.1630001068115234
2786092.7179093976,26.954345703125,511504780,-1142776628,2.3493175506591797,80.94132232666016,-8.217897415161133,1.1630001068115234
2786192.7179093976,27.1014404296875,511504762,-1142776612,3.465054750442505,81.19254302978516,-8.24995231628418,1.065000057220459
2786292.7179093976,26.99560546875,511504762,-1142776612,4.6929707527160645,81.42694854736328,-7.255421161651611,1.065000057220459
2786392.7179093976,27.166259765625,511504747,-1142776593,6.031161785125732,81.8078384399414,-7.286450386047363,0.9320000410079956
2786492.7179093976,27.3927001953125,511504747,-1142776593,6.709354877471924,82.2138671875,-6.670446395874023,0.9320000410079956
2786592.7179093976,27.3809814453125,511504735,-1142776571,7.071334362030029,82.4813461303711,-5.9217681884765625,0.9190000295639038
2786692.7179093976,27.6163330078125,511504735,-1142776571,7.170294761657715,82.84406280517578,-5.017073631286621,0.9190000295639038
2786792.7179093976,27.551513671875,511504726,-1142776548,7.22153377532959,83.05712127685547,-2.924454927444458,0.9170000553131104
2786892.7179093976,27.510498046875,511504726,-1142776548,6.433456897735596,83.17206573486328,-1.6152316331863403,0.9170000553131104
2786992.7179093976,27.13671875,511504714,-1142776525,6.128520965576172,83.35665893554688,-0.5423996448516846,1.0720000267028809
2787092.7179093976,27.25732421875,511504714,-1142776525,6.353178024291992,83.50050354003906,-0.30551689863204956,1.0720000267028809
2787192.7179093976,27.48388671875,511504700,-1142776502,6.119892597198486,83.61666870117188,-0.19078637659549713,1.1130000352859497
2787292.7179093976,27.5810546875,511504700,-1142776502,6.2161030769348145,83.73112487792969,-0.9611756205558777,1.1130000352859497
2787392.7179093976,27.786865234375,511504684,-1142776478,5.762185573577881,83.71195983886719,-2.1494147777557373,1.277000069618225
2787492.7179093976,27.510498046875,511504684,-1142776478,5.697120189666748,83.67659759521484,-2.649775266647339,1.277000069618225
2787592.7179093976,27.5721435546875,511504666,-1142776453,5.034296035766602,83.65202331542969,-3.788944721221924,1.2580000162124634
2787692.7179093976,27.3514404296875,511504666,-1142776453,4.662078380584717,83.5736312866211,-3.5161995887756348,1.2580000162124634
2787792.7179093976,27.6427001953125,511504649,-1142776427,4.001783847808838,83.33540344238281,-3.397515296936035,1.2610000371932983
2787892.7179093976,27.3780517578125,511504649,-1142776427,3.2153429985046387,83.16397857666016,-3.4692060947418213,1.2610000371932983
2787992.7179093976,27.2103271484375,511504631,-1142776398,2.298893451690674,82.89894104003906,-2.1243653297424316,1.4730000495910645
2788092.7179093976,27.2926025390625,511504631,-1142776398,2.2399094104766846,82.79141235351562,-1.809422254562378,1.4730000495910645
2788192.7179093976,27.48974609375,511504616,-1142776364,2.604517936706543,82.4108657836914,-1.4785056114196777,1.5130001306533813
2788292.7179093976,27.6104736328125,511504616,-1142776364,3.9830920696258545,82.06398010253906,-1.835253357887268,1.5130001306533813
2788392.7179093976,27.25146484375,511504599,-1142776329,6.361759662628174,81.61358642578125,-1.800211787223816,1.5970001220703125
2788492.7179093976,26.945556640625,511504599,-1142776329,8.874043464660645,81.27616119384766,-1.2368186712265015,1.5970001220703125
2788592.7179093976,27.5721435546875,511504580,-1142776297,11.289837837219238,81.28133392333984,-0.9447412490844727,1.6190000772476196
2788692.7179093976,27.8309326171875,511504580,-1142776297,12.888349533081055,81.34796142578125,0.20038050413131714,1.6190000772476196
2788792.7179093976,27.5750732421875,511504558,-1142776266,13.581509590148926,81.2864990234375,1.0941646099090576,1.717000126838684
2788892.7179093976,27.692626953125,511504558,-1142776266,13.307808876037598,81.03009796142578,2.4702272415161133,1.717000126838684
2788992.7179093976,27.5279541015625,511504534,-1142776235,12.439218521118164,80.75901794433594,4.164153575897217,1.9070000648498535
2789092.7179093976,27.7191162109375,511504534,-1142776235,11.324453353881836,80.2879638671875,3.8766255378723145,1.9070000648498535
2789192.7179093976,27.542724609375,511504506,-1142776203,10.148616790771484,79.94754791259766,3.9211175441741943,2.077000141143799
2789292.7179093976,27.73095703125,511504506,-1142776203,8.72783088684082,79.59680938720703,3.810870885848999,2.077000141143799
2789392.7179093976,27.7279052734375,511504473,-1142776170,7.52017879486084,79.39604949951172,2.5967001914978027,2.373000144958496
2789492.7179093976,27.5838623046875,511504473,-1142776170,6.595663547515869,79.25863647460938,1.791546106338501,2.373000144958496
2789592.7179093976,27.786865234375,511504434,-1142776140,5.708388805389404,79.0998764038086,0.5224864482879639,2.444000005722046
2789692.7179093976,27.74853515625,511504434,-1142776140,5.40275239944458,79.0982894897461,-0.7716211676597595,2.444000005722046
2789792.7179093976,28.169189453125,511504393,-1142776114,4.8685102462768555,79.27061462402344,-2.0975096225738525,2.497000217437744
